key,manufacturer,ID,type,stages,ratio,mass,inertia,efficiency,direction,max_int_torque,max_cont_torque
MM_GPX22HSKLSL28D0CPSC,Maxon,GPX22HSKLSL28D0CPSC,planetary,2,28.1715976331361,0.086,1.02e-08,0.8,1,0.38,0.27
MM_GPX22HSKLSL35D0CPSC,Maxon,GPX22HSKLSL35D0CPSC,planetary,2,35.0307692307692,0.086,9.91e-09,0.8,1,0.38,0.27
MM_GPX22HSKLSL44D0CPSC,Maxon,GPX22HSKLSL44D0CPSC,planetary,2,43.56,0.086,6.39e-09,0.8,1,0.38,0.27
MM_GPX22LNKLSL0103CPLW,Maxon,GPX22LNKLSL0103CPLW,planetary,3,102.839335180055,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LNKLSL0111CPLW,Maxon,GPX22LNKLSL0111CPLW,planetary,3,111.203674867642,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LNKLSL0138CPLW,Maxon,GPX22LNKLSL0138CPLW,planetary,3,138.279352226721,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LNKLSL0150CPLW,Maxon,GPX22LNKLSL0150CPLW,planetary,3,149.526172052799,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LNKLSL0172CPLW,Maxon,GPX22LNKLSL0172CPLW,planetary,3,171.947368421053,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LNKLSL0186CPLW,Maxon,GPX22LNKLSL0186CPLW,planetary,3,185.932544378698,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LNKLSL0231CPLW,Maxon,GPX22LNKLSL0231CPLW,planetary,3,231.203076923077,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LNKLSL0243CPLW,Maxon,GPX22LNKLSL0243CPLW,planetary,4,242.789918739113,0.089,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL0326CPLW,Maxon,GPX22LNKLSL0326CPLW,planetary,4,326.459059966131,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL03D9CPLW,Maxon,GPX22LNKLSL03D9CPLW,planetary,1,3.94736842105263,0.045,5.9e-08,0.9,1,0.5,0.4
MM_GPX22LNKLSL0406CPLW,Maxon,GPX22LNKLSL0406CPLW,planetary,4,405.944744131798,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL0439CPLW,Maxon,GPX22LNKLSL0439CPLW,planetary,4,438.961874477536,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL0546CPLW,Maxon,GPX22LNKLSL0546CPLW,planetary,4,545.839548263371,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL0590CPLW,Maxon,GPX22LNKLSL0590CPLW,planetary,4,590.234889682102,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL05D3CPLW,Maxon,GPX22LNKLSL05D3CPLW,planetary,1,5.30769230769231,0.045,5.9e-08,0.9,1,0.5,0.4
MM_GPX22LNKLSL0679CPLW,Maxon,GPX22LNKLSL0679CPLW,planetary,4,678.739612188366,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL06D6CPLW,Maxon,GPX22LNKLSL06D6CPLW,planetary,1,6.6,0.045,5.9e-08,0.9,1,0.5,0.4
MM_GPX22LNKLSL0734CPLW,Maxon,GPX22LNKLSL0734CPLW,planetary,4,733.94425412644,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL0794CPLW,Maxon,GPX22LNKLSL0794CPLW,planetary,4,793.638913203319,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL0913CPLW,Maxon,GPX22LNKLSL0913CPLW,planetary,4,912.643724696356,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL0987CPLW,Maxon,GPX22LNKLSL0987CPLW,planetary,4,986.872735548475,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL1135CPLW,Maxon,GPX22LNKLSL1135CPLW,planetary,4,1134.85263157895,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL1227CPLW,Maxon,GPX22LNKLSL1227CPLW,planetary,4,1227.15479289941,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL1526CPLW,Maxon,GPX22LNKLSL1526CPLW,planetary,4,1525.94030769231,0.093,5.6e-08,0.66,1,1.5,1.2
MM_GPX22LNKLSL16D0CPLW,Maxon,GPX22LNKLSL16D0CPLW,planetary,2,15.5817174515235,0.058,5e-08,0.81,1,0.7,0.55
MM_GPX22LNKLSL21D0CPLW,Maxon,GPX22LNKLSL21D0CPLW,planetary,2,20.9514170040486,0.058,5e-08,0.81,1,0.7,0.55
MM_GPX22LNKLSL26D0CPLW,Maxon,GPX22LNKLSL26D0CPLW,planetary,2,26.0526315789474,0.058,5e-08,0.81,1,0.7,0.55
MM_GPX22LNKLSL28D0CPLW,Maxon,GPX22LNKLSL28D0CPLW,planetary,2,28.1715976331361,0.058,5e-08,0.81,1,0.7,0.55
MM_GPX22LNKLSL35D0CPLW,Maxon,GPX22LNKLSL35D0CPLW,planetary,2,35.0307692307692,0.058,5e-08,0.81,1,0.7,0.55
MM_GPX22LNKLSL44D0CPLW,Maxon,GPX22LNKLSL44D0CPLW,planetary,2,43.56,0.058,5e-08,0.81,1,0.7,0.55
MM_GPX22LNKLSL62D0CPLW,Maxon,GPX22LNKLSL62D0CPLW,planetary,3,61.5067794139087,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LNKLSL83D0CPLW,Maxon,GPX22LNKLSL83D0CPLW,planetary,3,82.7029618580865,0.067,4.29e-08,0.74,1,1.25,1
MM_GPX22LZKLSL0103CPLW,Maxon,GPX22LZKLSL0103CPLW,planetary,3,102.839335180055,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22LZKLSL0111CPLW,Maxon,GPX22LZKLSL0111CPLW,planetary,3,111.203674867642,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22LZKLSL0138CPLW,Maxon,GPX22LZKLSL0138CPLW,planetary,3,138.279352226721,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22LZKLSL0150CPLW,Maxon,GPX22LZKLSL0150CPLW,planetary,3,149.526172052799,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22LZKLSL0172CPLW,Maxon,GPX22LZKLSL0172CPLW,planetary,3,171.947368421053,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22LZKLSL0186CPLW,Maxon,GPX22LZKLSL0186CPLW,planetary,3,185.932544378698,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22LZKLSL0231CPLW,Maxon,GPX22LZKLSL0231CPLW,planetary,3,231.203076923077,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22LZKLSL0243CPLW,Maxon,GPX22LZKLSL0243CPLW,planetary,4,242.789918739113,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0326CPLW,Maxon,GPX22LZKLSL0326CPLW,planetary,4,326.459059966131,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0406CPLW,Maxon,GPX22LZKLSL0406CPLW,planetary,4,405.944744131798,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0439CPLW,Maxon,GPX22LZKLSL0439CPLW,planetary,4,438.961874477536,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0546CPLW,Maxon,GPX22LZKLSL0546CPLW,planetary,4,545.839548263371,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0590CPLW,Maxon,GPX22LZKLSL0590CPLW,planetary,4,590.234889682102,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0679CPLW,Maxon,GPX22LZKLSL0679CPLW,planetary,4,678.739612188366,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0734CPLW,Maxon,GPX22LZKLSL0734CPLW,planetary,4,733.94425412644,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0794CPLW,Maxon,GPX22LZKLSL0794CPLW,planetary,4,793.638913203319,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0913CPLW,Maxon,GPX22LZKLSL0913CPLW,planetary,4,912.643724696356,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL0987CPLW,Maxon,GPX22LZKLSL0987CPLW,planetary,4,986.872735548475,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL1135CPLW,Maxon,GPX22LZKLSL1135CPLW,planetary,4,1134.85263157895,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL1227CPLW,Maxon,GPX22LZKLSL1227CPLW,planetary,4,1227.15479289941,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL1526CPLW,Maxon,GPX22LZKLSL1526CPLW,planetary,4,1525.94030769231,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22LZKLSL16D0CPLW,Maxon,GPX22LZKLSL16D0CPLW,planetary,2,15.5817174515235,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22LZKLSL21D0CPLW,Maxon,GPX22LZKLSL21D0CPLW,planetary,2,20.9514170040486,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22LZKLSL26D0CPLW,Maxon,GPX22LZKLSL26D0CPLW,planetary,2,26.0526315789474,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22LZKLSL28D0CPLW,Maxon,GPX22LZKLSL28D0CPLW,planetary,2,28.1715976331361,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22LZKLSL35D0CPLW,Maxon,GPX22LZKLSL35D0CPLW,planetary,2,35.0307692307692,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22LZKLSL44D0CPLW,Maxon,GPX22LZKLSL44D0CPLW,planetary,2,43.56,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22LZKLSL62D0CPLW,Maxon,GPX22LZKLSL62D0CPLW,planetary,3,61.5067794139087,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22LZKLSL83D0CPLW,Maxon,GPX22LZKLSL83D0CPLW,planetary,3,82.7029618580865,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22M1KLSL03D9CPSC,Maxon,GPX22M1KLSL03D9CPSC,planetary,1,3.94736842105263,0.085,2.98e-08,0.85,1,0.14,0.11
MM_GPX22M1KLSL05D3CPSC,Maxon,GPX22M1KLSL05D3CPSC,planetary,1,5.30769230769231,0.085,1.62e-08,0.85,1,0.14,0.11
MM_GPX22M1KLSL06D6CPSC,Maxon,GPX22M1KLSL06D6CPSC,planetary,1,6.6,0.085,1e-08,0.85,1,0.14,0.11
MM_GPX22M1KLSL16D0CPSC,Maxon,GPX22M1KLSL16D0CPSC,planetary,2,15.5817174515235,0.1,1.85e-08,0.8,1,0.38,0.27
MM_GPX22M1KLSL21D0CPSC,Maxon,GPX22M1KLSL21D0CPSC,planetary,2,20.9514170040486,0.1,1.01e-08,0.8,1,0.38,0.27
MM_GPX22M1KLSL26D0CPSC,Maxon,GPX22M1KLSL26D0CPSC,planetary,2,26.0526315789474,0.1,1.81e-08,0.8,1,0.38,0.27
MM_GPX22M1KLSL28D0CPSC,Maxon,GPX22M1KLSL28D0CPSC,planetary,2,28.1715976331361,0.1,1.02e-08,0.8,1,0.38,0.27
MM_GPX22M1KLSL35D0CPSC,Maxon,GPX22M1KLSL35D0CPSC,planetary,2,35.0307692307692,0.1,9.92e-09,0.8,1,0.38,0.27
MM_GPX22M1KLSL44D0CPSC,Maxon,GPX22M1KLSL44D0CPSC,planetary,2,43.56,0.1,6.39e-09,0.8,1,0.38,0.27
MM_GPX22UPKLSL0103CPLW,Maxon,GPX22UPKLSL0103CPLW,planetary,3,102.839335180055,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX22UPKLSL0111CPLW,Maxon,GPX22UPKLSL0111CPLW,planetary,3,111.203674867642,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX22UPKLSL0138CPLW,Maxon,GPX22UPKLSL0138CPLW,planetary,3,138.279352226721,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX22UPKLSL0150CPLW,Maxon,GPX22UPKLSL0150CPLW,planetary,3,149.526172052799,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX22UPKLSL0172CPLW,Maxon,GPX22UPKLSL0172CPLW,planetary,3,171.947368421053,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX22UPKLSL0186CPLW,Maxon,GPX22UPKLSL0186CPLW,planetary,3,185.932544378698,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX22UPKLSL0231CPLW,Maxon,GPX22UPKLSL0231CPLW,planetary,3,231.203076923077,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX22UPKLSL0243CPLW,Maxon,GPX22UPKLSL0243CPLW,planetary,4,242.789918739113,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL0326CPLW,Maxon,GPX22UPKLSL0326CPLW,planetary,4,326.459059966131,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL03D9CPLW,Maxon,GPX22UPKLSL03D9CPLW,planetary,1,3.94736842105263,0.056,8.2e-08,0.96,1,1.25,1
MM_GPX22UPKLSL0406CPLW,Maxon,GPX22UPKLSL0406CPLW,planetary,4,405.944744131798,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL0439CPLW,Maxon,GPX22UPKLSL0439CPLW,planetary,4,438.961874477536,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL0546CPLW,Maxon,GPX22UPKLSL0546CPLW,planetary,4,545.839548263371,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL0590CPLW,Maxon,GPX22UPKLSL0590CPLW,planetary,4,590.234889682102,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL05D3CPLW,Maxon,GPX22UPKLSL05D3CPLW,planetary,1,5.30769230769231,0.056,4.1e-08,0.96,1,1.25,1
MM_GPX22UPKLSL0679CPLW,Maxon,GPX22UPKLSL0679CPLW,planetary,4,678.739612188366,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL0734CPLW,Maxon,GPX22UPKLSL0734CPLW,planetary,4,733.94425412644,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL0794CPLW,Maxon,GPX22UPKLSL0794CPLW,planetary,4,793.638913203319,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL0913CPLW,Maxon,GPX22UPKLSL0913CPLW,planetary,4,912.643724696356,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL0987CPLW,Maxon,GPX22UPKLSL0987CPLW,planetary,4,986.872735548475,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL1135CPLW,Maxon,GPX22UPKLSL1135CPLW,planetary,4,1134.85263157895,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL1227CPLW,Maxon,GPX22UPKLSL1227CPLW,planetary,4,1227.15479289941,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL1526CPLW,Maxon,GPX22UPKLSL1526CPLW,planetary,4,1525.94030769231,0.11,6e-08,0.87,1,6.5,5.2
MM_GPX22UPKLSL16D0CPLW,Maxon,GPX22UPKLSL16D0CPLW,planetary,2,15.5817174515235,0.078,6e-08,0.93,1,3.6,2.9
MM_GPX22UPKLSL21D0CPLW,Maxon,GPX22UPKLSL21D0CPLW,planetary,2,20.9514170040486,0.078,6e-08,0.93,1,3.6,2.9
MM_GPX22UPKLSL26D0CPLW,Maxon,GPX22UPKLSL26D0CPLW,planetary,2,26.0526315789474,0.078,5e-08,0.93,1,3.6,2.9
MM_GPX22UPKLSL28D0CPLW,Maxon,GPX22UPKLSL28D0CPLW,planetary,2,28.1715976331361,0.078,4e-08,0.93,1,3.6,2.9
MM_GPX22UPKLSL35D0CPLW,Maxon,GPX22UPKLSL35D0CPLW,planetary,2,35.0307692307692,0.078,4e-08,0.93,1,3.6,2.9
MM_GPX22UPKLSL62D0CPLW,Maxon,GPX22UPKLSL62D0CPLW,planetary,3,61.5067794139087,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX22UPKLSL83D0CPLW,Maxon,GPX22UPKLSL83D0CPLW,planetary,3,82.7029618580865,0.095,6e-08,0.9,1,5.3,4.3
MM_GPX26AAKLSL0103CPLW,Maxon,GPX26AAKLSL0103CPLW,planetary,3,102.839335180055,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26AAKLSL0111CPLW,Maxon,GPX26AAKLSL0111CPLW,planetary,3,111.203674867642,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26AAKLSL0138CPLW,Maxon,GPX26AAKLSL0138CPLW,planetary,3,138.279352226721,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26AAKLSL0150CPLW,Maxon,GPX26AAKLSL0150CPLW,planetary,3,149.526172052799,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26AAKLSL0172CPLW,Maxon,GPX26AAKLSL0172CPLW,planetary,3,171.947368421053,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26AAKLSL0186CPLW,Maxon,GPX26AAKLSL0186CPLW,planetary,3,185.932544378698,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26AAKLSL0231CPLW,Maxon,GPX26AAKLSL0231CPLW,planetary,3,231.203076923077,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26AAKLSL03D9CPLW,Maxon,GPX26AAKLSL03D9CPLW,planetary,1,3.94736842105263,0.075,1.87e-07,0.9,1,1.1,0.75
MM_GPX26AAKLSL05D3CPLW,Maxon,GPX26AAKLSL05D3CPLW,planetary,1,5.30769230769231,0.075,1.87e-07,0.9,1,1.1,0.75
MM_GPX26AAKLSL16D0CPLW,Maxon,GPX26AAKLSL16D0CPLW,planetary,2,15.5817174515235,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26AAKLSL21D0CPLW,Maxon,GPX26AAKLSL21D0CPLW,planetary,2,20.9514170040486,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26AAKLSL26D0CPLW,Maxon,GPX26AAKLSL26D0CPLW,planetary,2,26.0526315789474,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26AAKLSL28D0CPLW,Maxon,GPX26AAKLSL28D0CPLW,planetary,2,28.1715976331361,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26AAKLSL35D0CPLW,Maxon,GPX26AAKLSL35D0CPLW,planetary,2,35.0307692307692,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26AAKLSL62D0CPLW,Maxon,GPX26AAKLSL62D0CPLW,planetary,3,61.5067794139087,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26AAKLSL83D0CPLW,Maxon,GPX26AAKLSL83D0CPLW,planetary,3,82.7029618580865,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26CAKLSL0103CPLW,Maxon,GPX26CAKLSL0103CPLW,planetary,3,102.839335180055,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26CAKLSL0111CPLW,Maxon,GPX26CAKLSL0111CPLW,planetary,3,111.203674867642,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26CAKLSL0138CPLW,Maxon,GPX26CAKLSL0138CPLW,planetary,3,138.279352226721,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26CAKLSL0150CPLW,Maxon,GPX26CAKLSL0150CPLW,planetary,3,149.526172052799,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26CAKLSL0172CPLW,Maxon,GPX26CAKLSL0172CPLW,planetary,3,171.947368421053,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26CAKLSL0186CPLW,Maxon,GPX26CAKLSL0186CPLW,planetary,3,185.932544378698,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26CAKLSL0231CPLW,Maxon,GPX26CAKLSL0231CPLW,planetary,3,231.203076923077,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26CAKLSL03D9CPLW,Maxon,GPX26CAKLSL03D9CPLW,planetary,1,3.94736842105263,0.075,1.87e-07,0.9,1,1.5,1
MM_GPX26CAKLSL05D3CPLW,Maxon,GPX26CAKLSL05D3CPLW,planetary,1,5.30769230769231,0.075,1.87e-07,0.9,1,1.5,1
MM_GPX26CAKLSL16D0CPLW,Maxon,GPX26CAKLSL16D0CPLW,planetary,2,15.5817174515235,0.095,1.31e-07,0.78,1,3.4,2.6
MM_GPX26CAKLSL21D0CPLW,Maxon,GPX26CAKLSL21D0CPLW,planetary,2,20.9514170040486,0.095,1.31e-07,0.78,1,3.4,2.6
MM_GPX26CAKLSL26D0CPLW,Maxon,GPX26CAKLSL26D0CPLW,planetary,2,26.0526315789474,0.095,1.31e-07,0.78,1,3.4,2.6
MM_GPX26CAKLSL28D0CPLW,Maxon,GPX26CAKLSL28D0CPLW,planetary,2,28.1715976331361,0.095,1.31e-07,0.78,1,3.4,2.6
MM_GPX26CAKLSL35D0CPLW,Maxon,GPX26CAKLSL35D0CPLW,planetary,2,35.0307692307692,0.095,1.31e-07,0.78,1,3.4,2.6
MM_GPX26CAKLSL62D0CPLW,Maxon,GPX26CAKLSL62D0CPLW,planetary,3,61.5067794139087,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26CAKLSL83D0CPLW,Maxon,GPX26CAKLSL83D0CPLW,planetary,3,82.7029618580865,0.1,1.28e-07,0.75,1,6.3,5
MM_GPX26HPKLSL0103CPLW,Maxon,GPX26HPKLSL0103CPLW,planetary,3,102.839335180055,0.14,3.43e-07,0.65,1,7,5
MM_GPX26HPKLSL0111CPLW,Maxon,GPX26HPKLSL0111CPLW,planetary,3,111.203674867642,0.14,3.43e-07,0.65,1,7,5
MM_GPX26HPKLSL0138CPLW,Maxon,GPX26HPKLSL0138CPLW,planetary,3,138.279352226721,0.14,3.43e-07,0.65,1,7,5
MM_GPX26HPKLSL0150CPLW,Maxon,GPX26HPKLSL0150CPLW,planetary,3,149.526172052799,0.14,3.43e-07,0.65,1,7,5
MM_GPX26HPKLSL0172CPLW,Maxon,GPX26HPKLSL0172CPLW,planetary,3,171.947368421053,0.14,3.43e-07,0.65,1,7,5
MM_GPX26HPKLSL0186CPLW,Maxon,GPX26HPKLSL0186CPLW,planetary,3,185.932544378698,0.14,3.43e-07,0.65,1,7,5
MM_GPX26HPKLSL0231CPLW,Maxon,GPX26HPKLSL0231CPLW,planetary,3,231.203076923077,0.14,3.43e-07,0.65,1,7,5
MM_GPX26HPKLSL0243CPLW,Maxon,GPX26HPKLSL0243CPLW,planetary,4,242.789918739113,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0326CPLW,Maxon,GPX26HPKLSL0326CPLW,planetary,4,326.459059966131,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0406CPLW,Maxon,GPX26HPKLSL0406CPLW,planetary,4,405.944744131798,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0439CPLW,Maxon,GPX26HPKLSL0439CPLW,planetary,4,438.961874477536,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0546CPLW,Maxon,GPX26HPKLSL0546CPLW,planetary,4,545.839548263371,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0590CPLW,Maxon,GPX26HPKLSL0590CPLW,planetary,4,590.234889682102,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0679CPLW,Maxon,GPX26HPKLSL0679CPLW,planetary,4,678.739612188366,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0734CPLW,Maxon,GPX26HPKLSL0734CPLW,planetary,4,733.94425412644,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0794CPLW,Maxon,GPX26HPKLSL0794CPLW,planetary,4,793.638913203319,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0913CPLW,Maxon,GPX26HPKLSL0913CPLW,planetary,4,912.643724696356,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL0987CPLW,Maxon,GPX26HPKLSL0987CPLW,planetary,4,986.872735548475,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL1135CPLW,Maxon,GPX26HPKLSL1135CPLW,planetary,4,1134.85263157895,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL1227CPLW,Maxon,GPX26HPKLSL1227CPLW,planetary,4,1227.15479289941,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL1526CPLW,Maxon,GPX26HPKLSL1526CPLW,planetary,4,1525.94030769231,0.15,3.34e-07,0.55,1,8,6.3
MM_GPX26HPKLSL16D0CPLW,Maxon,GPX26HPKLSL16D0CPLW,planetary,2,15.5817174515235,0.12,3.92e-07,0.75,1,4,3
MM_GPX26HPKLSL21D0CPLW,Maxon,GPX26HPKLSL21D0CPLW,planetary,2,20.9514170040486,0.12,3.92e-07,0.75,1,4,3
MM_GPX26HPKLSL26D0CPLW,Maxon,GPX26HPKLSL26D0CPLW,planetary,2,26.0526315789474,0.12,3.92e-07,0.75,1,4,3
MM_GPX26HPKLSL28D0CPLW,Maxon,GPX26HPKLSL28D0CPLW,planetary,2,28.1715976331361,0.12,3.92e-07,0.75,1,4,3
MM_GPX26HPKLSL35D0CPLW,Maxon,GPX26HPKLSL35D0CPLW,planetary,2,35.0307692307692,0.12,3.92e-07,0.75,1,4,3
MM_GPX26HPKLSL62D0CPLW,Maxon,GPX26HPKLSL62D0CPLW,planetary,3,61.5067794139087,0.14,3.43e-07,0.65,1,7,5
MM_GPX26HPKLSL83D0CPLW,Maxon,GPX26HPKLSL83D0CPLW,planetary,3,82.7029618580865,0.14,3.43e-07,0.65,1,7,5
MM_GPX26LNKLSL0103CPLW,Maxon,GPX26LNKLSL0103CPLW,planetary,3,102.839335180055,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LNKLSL0111CPLW,Maxon,GPX26LNKLSL0111CPLW,planetary,3,111.203674867642,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LNKLSL0138CPLW,Maxon,GPX26LNKLSL0138CPLW,planetary,3,138.279352226721,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LNKLSL0150CPLW,Maxon,GPX26LNKLSL0150CPLW,planetary,3,149.526172052799,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LNKLSL0172CPLW,Maxon,GPX26LNKLSL0172CPLW,planetary,3,171.947368421053,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LNKLSL0186CPLW,Maxon,GPX26LNKLSL0186CPLW,planetary,3,185.932544378698,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LNKLSL0231CPLW,Maxon,GPX26LNKLSL0231CPLW,planetary,3,231.203076923077,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LNKLSL03D9CPLW,Maxon,GPX26LNKLSL03D9CPLW,planetary,1,3.94736842105263,0.075,1.87e-07,0.9,1,0.75,0.6
MM_GPX26LNKLSL05D3CPLW,Maxon,GPX26LNKLSL05D3CPLW,planetary,1,5.30769230769231,0.075,1.87e-07,0.9,1,0.75,0.6
MM_GPX26LNKLSL16D0CPLW,Maxon,GPX26LNKLSL16D0CPLW,planetary,2,15.5817174515235,0.095,1.31e-07,0.78,1,2.25,1.8
MM_GPX26LNKLSL21D0CPLW,Maxon,GPX26LNKLSL21D0CPLW,planetary,2,20.9514170040486,0.095,1.31e-07,0.78,1,2.25,1.8
